"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 08 17:31:21 GMT 2024","Sat Jun 08 17:31:22 GMT 2024","791","tests.api","test_api_login","","","","test_successful_api_login",""
"passed","Sat Jun 08 17:31:22 GMT 2024","Sat Jun 08 17:31:22 GMT 2024","313","tests.api","test_api_login","","","","test_should_return_422_on_wrong_password",""
"passed","Sat Jun 08 17:31:27 GMT 2024","Sat Jun 08 17:31:29 GMT 2024","2552","tests","test_edit","","","","test_edit",""
"passed","Sat Jun 08 17:31:22 GMT 2024","Sat Jun 08 17:31:22 GMT 2024","18","tests.api","test_api_login","","","","test_should_return_400_if_username_or_password_too_short",""
"passed","Sat Jun 08 17:31:25 GMT 2024","Sat Jun 08 17:31:25 GMT 2024","715","tests","test_edit","","","","test_autocomplete",""
"passed","Sat Jun 08 17:31:31 GMT 2024","Sat Jun 08 17:31:31 GMT 2024","46","tests","test_home","","","","test_successful_login",""
"passed","Sat Jun 08 17:31:22 GMT 2024","Sat Jun 08 17:31:23 GMT 2024","302","tests.api","test_api_login","","","","test_should_return_422_on_wrong_username",""
"passed","Sat Jun 08 17:31:31 GMT 2024","Sat Jun 08 17:31:32 GMT 2024","685","tests","test_login","","","","test_successful_login",""
"passed","Sat Jun 08 17:31:32 GMT 2024","Sat Jun 08 17:31:33 GMT 2024","705","tests","test_login","","","","test_failed_login",""
