"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 08 16:50:00 GMT 2024","Sat Jun 08 16:50:00 GMT 2024","301","tests.api","test_api_login","","","","test_should_return_422_on_wrong_username",""
"passed","Sat Jun 08 16:50:04 GMT 2024","Sat Jun 08 16:50:06 GMT 2024","2501","tests","test_edit","","","","test_edit",""
"passed","Sat Jun 08 16:49:59 GMT 2024","Sat Jun 08 16:49:59 GMT 2024","18","tests.api","test_api_login","","","","test_should_return_400_if_username_or_password_too_short",""
"passed","Sat Jun 08 16:50:08 GMT 2024","Sat Jun 08 16:50:08 GMT 2024","41","tests","test_home","","","","test_successful_login",""
"passed","Sat Jun 08 16:49:59 GMT 2024","Sat Jun 08 16:49:59 GMT 2024","314","tests.api","test_api_login","","","","test_should_return_422_on_wrong_password",""
"passed","Sat Jun 08 16:49:58 GMT 2024","Sat Jun 08 16:49:59 GMT 2024","815","tests.api","test_api_login","","","","test_successful_api_login",""
"passed","Sat Jun 08 16:50:10 GMT 2024","Sat Jun 08 16:50:10 GMT 2024","685","tests","test_login","","","","test_failed_login",""
"passed","Sat Jun 08 16:50:02 GMT 2024","Sat Jun 08 16:50:03 GMT 2024","686","tests","test_edit","","","","test_autocomplete",""
"passed","Sat Jun 08 16:50:08 GMT 2024","Sat Jun 08 16:50:09 GMT 2024","684","tests","test_login","","","","test_successful_login",""
